Strain 1	Strain 2	Initial divergence raw	Initial divergence	Alignment size raw	Alignment size	Genome 1 size	Genome 2 size	Observed SSD	SSD 95 CI low	SSD 95 CI high	mu_div	mnb_div	sim_fr	nb_size	hmm_fr	hmm_mu	hmm_mnb	totalR	div	type
GUT_GENOME143484	OP41wA13	0.0138900045870049	0.00752177917855042	4767817	4505450	5774847	5807607	272.683628352773	234.631461209779	313.967865592787	0.00150299055321795	0.0320319763219619	40.9138406014233	2	42.453166628207	0.00118336249635477	0.0311156532039206	40.9138406014233	0.00150299055321795	NC
GUT_GENOME143484	GCA_027664105	0.0139407023978827	0.00752564495436577	4837059	4565323	5774847	5689189	286.272434792641	238.27496567268	338.378184917901	0.00146824785105221	0.0319768389793498	40.8762322901383	2	42.5307320906093	0.00115816932321104	0.0312116874502352	40.8762322901383	0.00146824785105221	NC
GUT_GENOME143484	GUT_GENOME001153	0.0126262742762628	0.00641798730002326	4985477	4676544	5774847	6031112	612.179906644041	455.287450036882	761.136627394695	0.000949786042025019	0.0307593398677163	38.5862594906207	2	37.9312074309617	0.00088789049242862	0.0318277981840369	38.5862594906207	0.000949786042025019	NC
GUT_GENOME143484	GUT_GENOME096133	0.0126655845579459	0.00659510739818217	4926184	4639045	5774847	6052596	322.298711208076	269.645330247777	378.060634078532	0.00141562626086422	0.0310493109941886	38.3560425781538	2	39.6457032637937	0.00113718630155432	0.0302153115457863	38.3560425781538	0.00141562626086422	NC
GUT_GENOME143484	GUT_GENOME001215	0.011512979583217	0.0058280156691148	4962486	4665739	5774847	6179886	432.538281460476	350.248558751261	562.738726783764	0.00119327672976671	0.0293893257123827	36.6331719062727	2	36.8110771835414	0.00102192877533783	0.0295156400160783	36.6331719062727	0.00119327672976671	NC
GUT_GENOME143484	GUT_GENOME239778	0.0142359534173778	0.00760084491987085	4819909	4542916	5774847	5700304	284.278803582859	242.527865227449	334.363844108359	0.00148940182286154	0.0326350953977507	40.7829521265992	2	42.8522515044615	0.00115877194575082	0.0316395506295231	40.7829521265992	0.00148940182286154	NC
GUT_GENOME001390	GCA_027670505	0.0137983770102133	0.00730303406019617	5061030	4766649	5784588	5907797	410.709932219436	333.839437409782	534.883532563946	0.00124943411939199	0.0322170008450793	40.346974459419	2	41.0159878263275	0.00104032298594488	0.0321402205568481	40.346974459419	0.00124943411939199	NC
GUT_GENOME001390	GMC_5893AJ_0218_015_A6_final	0.0185833849839709	0.0128069983836442	4795036	4578200	5784588	5849934	88.1391520084029	76.5556363089482	104.564678923593	0.0028275038823229	0.0321804574874419	53.7614753702116	2	46.6855092718133	0.00305600657289863	0.0363154147498492	53.7614753702116	0.0028275038823229	NC
GUT_GENOME001390	GCA_027663725	0.0140744731325942	0.00748034112495976	4917129	4634548	5784588	5943536	332.11444967093	286.408838565692	394.872867202584	0.00141102784426363	0.0328864575526994	40.2579739298948	2	41.8493958748627	0.00111882608087323	0.0320784038731097	40.2579739298948	0.00141102784426363	NC
GUT_GENOME001390	bf_0095_0063_a1_final	0.0121813116006787	0.00581595504343183	4941504	4618502	5784588	6052076	480.36033334808	384.633130801943	588.438712679682	0.00108959563733214	0.0305839787852239	37.7524608843908	2	37.3942436141359	0.000957841647538189	0.0309713057112749	37.7524608843908	0.00108959563733214	NC
GUT_GENOME001390	GCA_027680785	0.0287119581005322	0.0175443617862064	4013798	3703469	5784588	5624952	84.1574608725599	74.2371606166933	98.1075808437191	0.00270068804099832	0.0440489984666048	62.8351414655501	2	57.7606937712598	0.00295563421828896	0.0475343542160614	62.8351414655501	0.00270068804099832	NC
GUT_GENOME001390	OP41wA13	0.0112487669813333	0.00502684580830838	4894492	4560116	5784588	5807607	601.202652968549	464.557006743245	858.102321777218	0.00103159095707479	0.0303070376370565	34.9378876237035	2	34.7763893288104	0.000921594736429955	0.0306057107321536	34.9378876237035	0.00103159095707479	NC
GUT_GENOME001390	GCA_027664105	0.0103974737585465	0.00485517981749866	4984480	4657500	5784588	5689189	594.780251664355	461.649079525129	741.336133430779	0.000985364975211029	0.0278786013026975	34.8345605972672	2	33.8674238243822	0.000911234165212901	0.0289044027392992	34.8345605972672	0.000985364975211029	NC
GUT_GENOME001390	GUT_GENOME001153	0.0136326177001067	0.00732892826920037	5018772	4731524	5784588	6031112	422.431617428215	351.203069987192	518.661638074113	0.00119858259386557	0.0317960224602202	40.424890614427	2	40.8631186663611	0.00102722922423683	0.0318775144116075	40.424890614427	0.00119858259386557	NC
GUT_GENOME001390	GUT_GENOME096133	0.00703692768064072	0.00210701127234486	5327467	4835285	5784588	6052596	1584.98902104983	1243.8139666265	1944.60823170246	0.000533275110480084	0.0260292338894355	25.397370925106	2	28.5851066825619	0.000335493368735088	0.0237787259957694	25.397370925106	0.000533275110480084	NC
GUT_GENOME001390	GUT_GENOME001215	0.0131656974481481	0.00715139144667575	4984772	4706217	5784588	6179886	360.116224123966	295.41565930687	418.003806134406	0.00130506505801439	0.0309450609024612	40.3296915879241	2	40.4857690339798	0.00108573547756327	0.0309217979702134	40.3296915879241	0.00130506505801439	NC
GUT_GENOME001390	GUT_GENOME239778	0.0107018934119113	0.00488796496017728	4939126	4606416	5784588	5700304	582.11160503872	460.020812695243	717.37916412419	0.00101275383435248	0.028645942649918	35.1296734083421	2	34.23312138026	0.000921667641715793	0.0294853038057634	35.1296734083421	0.00101275383435248	NC
GCA_027670505	GMC_5893AJ_0218_015_A6_final	0.0210470306856172	0.0140896839836348	4700378	4448219	5907797	5849934	80.8881188978425	71.6570885705963	92.7394915984731	0.00297182073558903	0.0353473546031081	55.8274683125731	2	49.9920203428061	0.0031146334198545	0.0389780545360329	55.8274683125731	0.00297182073558903	NC
GCA_027670505	GCA_027663725	0.0127338130638461	0.00658020149059857	5039496	4742256	5907797	5943536	539.549203551808	439.755215249806	690.353967314363	0.00106475667270942	0.030737534616407	38.7318770052985	2	38.5924521935874	0.000935957725311592	0.031503778761733	38.7318770052985	0.00106475667270942	NC
GCA_027670505	bf_0095_0063_a1_final	0.0139872819950096	0.00815231220532017	4913821	4656961	5907797	6052076	331.956849258255	276.864355615874	393.193553505699	0.0013055703436289	0.0309798956481141	42.8180112337745	2	42.956298723768	0.00109958965209646	0.0311031176013033	42.8180112337745	0.0013055703436289	NC
GCA_027670505	GCA_027680785	0.0262221934435687	0.0159423216143779	4246975	3942274	5907797	5624952	128.231914150349	102.136971719856	156.931135648729	0.00212979889894275	0.0424367781792731	59.7636451285431	2	57.6736025246994	0.00203577787669719	0.0439614474043669	59.7636451285431	0.00212979889894275	NC
GCA_027670505	OP41wA13	0.0158806305933731	0.00944675511976442	4715178	4479210	5907797	5807607	266.723638741465	226.305606786892	321.500800580561	0.00146574611503278	0.0325590638515302	46.3655880689991	2	47.3076311184176	0.00117763330045703	0.0322512184666108	46.3655880689991	0.00146574611503278	NC
GCA_027670505	GCA_027664105	0.0157544854376387	0.00918608441502168	4792286	4546442	5907797	5689189	284.071468053338	239.256556906435	339.105704296405	0.00147065256809174	0.0331765978102744	44.9518108910585	2	46.3366274640759	0.00116708151835729	0.0326472468412586	44.9518108910585	0.00147065256809174	NC
GCA_027670505	GUT_GENOME001153	0.00646430280738782	0.00147432121079401	5465864	4863255	5907797	6031112	3180.69073106078	2408.02378283702	4092.69821844337	0.00037266895363145	0.0262612763910307	23.5026222803284	2	25.2509172087576	0.000248274173806605	0.0248680650612858	23.5026222803284	0.00037266895363145	NC
GCA_027670505	GUT_GENOME096133	0.0128841744936662	0.00680451088817189	5111154	4819450	5907797	6052596	424.111206768257	355.31759260138	541.785563954025	0.00119376732658133	0.030949008103516	39.3832084384533	2	39.4432757692872	0.00102627156983145	0.0310874309323158	39.3832084384533	0.00119376732658133	NC
GCA_027670505	GUT_GENOME001215	0.0146374215461651	0.00848125598625806	4889659	4634573	5907797	6179886	322.827516742846	271.487645803355	393.911384932523	0.00135514514060859	0.0317325351070943	43.6240442579255	2	44.1800051137816	0.00112301660009539	0.0317096246542224	43.6240442579255	0.00135514514060859	NC
GCA_027670505	GUT_GENOME239778	0.0160111307460465	0.00924346552102428	4773804	4521248	5907797	5700304	282.527441106534	233.772601212506	342.228074563295	0.00147918718407815	0.033642791199906	45.1923998195779	2	46.558695971003	0.0011687379934921	0.0330450350932054	45.1923998195779	0.00147918718407815	NC
GUT_GENOME001792	GUT_GENOME000831	0.00139257898769621	5.44103998389452e-05	6298386	6065017	6518403	6605530	12670.767410358	6133.5262831143	19800.2354585401	3.15195675528935e-05	0.044008159772615	3.22454895230044	2	3.27592914592414	2.96495735616413e-05	0.0416126312210162	3.22454895230044	3.15195675528935e-05	NC
GMC_5893AJ_0218_015_A6_final	GCA_027663725	0.021484754756053	0.0144378457501817	4633937	4385211	5849934	5943536	72.2780573043406	63.6356380748669	84.7226179029825	0.00303037862543938	0.0349805418671251	57.953154675577	2	51.7558817181092	0.00319334272867592	0.0385347075159494	57.953154675577	0.00303037862543938	NC
GMC_5893AJ_0218_015_A6_final	bf_0095_0063_a1_final	0.0189534230120658	0.0129912848075736	4675356	4459913	5849934	6052076	93.8162046660573	75.4233035755286	134.488619394501	0.00279963614287892	0.0328527970562451	53.6808857720071	2	47.0162265079314	0.00301837121976834	0.036908963218306	53.6808857720071	0.00279963614287892	NC
GMC_5893AJ_0218_015_A6_final	GCA_027680785	0.0363809317879114	0.025776643710053	3995802	3713672	5849934	5624952	29.622542856697	26.3739086654689	33.342384758757	0.00373789571481985	0.0445099429571539	80.1211588696779	2	70.8002703446895	0.00459468495499369	0.0494961424278808	80.1211588696779	0.00373789571481985	NC
GMC_5893AJ_0218_015_A6_final	OP41wA13	0.0190224162294887	0.0131304472731514	4735676	4518201	5849934	5807607	83.3049023980653	74.829370373019	92.3282302446793	0.00286995951897679	0.032631066588359	54.4535467090912	2	47.5062041290459	0.00307759158301326	0.0366415224406902	54.4535467090912	0.00286995951897679	NC
GMC_5893AJ_0218_015_A6_final	GCA_027664105	0.0187885386631358	0.0131629923540379	4752046	4540305	5849934	5689189	84.0612199812915	74.3116449945556	92.5265636636898	0.00284395346395579	0.0321504210855919	54.0946898638567	2	47.363768390478	0.00306493921944989	0.0362526282616883	54.0946898638567	0.00284395346395579	NC
GMC_5893AJ_0218_015_A6_final	GUT_GENOME001153	0.0207771338200474	0.0139015166105175	4712007	4465484	5849934	6031112	77.1423030219361	68.4136318322451	86.0691141380775	0.00299355665787188	0.0349106067183795	55.4513387113448	2	49.7877353484324	0.00312523514616057	0.0385790339396672	55.4513387113448	0.00299355665787188	NC
GMC_5893AJ_0218_015_A6_final	GUT_GENOME096133	0.0183932188506135	0.012679214484329	4823843	4606910	5849934	6052596	88.8957078119866	77.0100239757851	101.875062147473	0.00282791988362861	0.0321540694359374	53.019232478913	2	46.2315204544983	0.00303559308961916	0.0362398067243999	53.019232478913	0.00282791988362861	NC
GMC_5893AJ_0218_015_A6_final	GUT_GENOME001215	0.0196341773245114	0.0133244955379186	4770508	4542611	5849934	6179886	84.511227432535	74.7337024520144	97.2491935122236	0.00294234986828583	0.0342215744916688	53.1121783416263	2	47.4389885944314	0.00308418596302289	0.0379666953824386	53.1121783416263	0.00294234986828583	NC
GMC_5893AJ_0218_015_A6_final	GUT_GENOME239778	0.0190507219654359	0.0132095140998769	4748219	4529614	5849934	5700304	84.326391501516	75.174256157065	92.7485144604473	0.00284639889499918	0.0326258548681089	54.7408164082196	2	47.5723042571567	0.00305982562577853	0.0366659408812915	54.7408164082196	0.00284639889499918	NC
GCA_027663725	bf_0095_0063_a1_final	0.0130717605295235	0.00748288394011389	4942104	4688433	5943536	6052076	353.095303215554	298.764513265991	423.117331131984	0.00126135829001108	0.0294050646912738	42.0666369993977	2	41.8117056585445	0.00108336811352267	0.0297561840224922	42.0666369993977	0.00126135829001108	NC
GCA_027663725	GCA_027680785	0.0251642910006043	0.0150924473140756	4241407	3930509	5943536	5624952	122.077949380126	104.812391495276	142.550744865382	0.00220574991734985	0.0412868075443328	58.770246140444	2	56.8494281334748	0.0020743250628485	0.0426894978166431	58.770246140444	0.00220574991734985	NC
GCA_027663725	OP41wA13	0.0157789534732431	0.00897675184646001	4788277	4529478	5943536	5807607	243.164679342986	209.404339865948	272.243268800454	0.00158960026388101	0.0332924185331648	44.6365918869409	2	40.9809184621972	0.00168451043196659	0.0360653579726025	44.6365918869409	0.00158960026388101	NC
GCA_027663725	GCA_027664105	0.015384685433102	0.00866482427123707	4831818	4563624	5943536	5689189	257.69394847159	220.828855061615	298.636133528165	0.00157365689182979	0.0332652335737289	43.4713172268053	2	39.808317290774	0.00166603617855423	0.0360821134393472	43.4713172268053	0.00157365689182979	NC
GCA_027663725	GUT_GENOME001153	0.012797633598983	0.00663833405945239	5072344	4774240	5943536	6031112	528.860575806491	432.497320075953	620.873761526617	0.00103794110437142	0.0308482008647001	39.4396243539473	2	38.7723311117246	0.000937264500338241	0.0315292490972856	39.4396243539473	0.00103794110437142	NC
GCA_027663725	GUT_GENOME096133	0.0133348306397275	0.0072817487125403	4960018	4685001	5943536	6052596	321.756346654817	264.975662278596	386.494029753226	0.0014055971249308	0.0307860422557286	40.3121929171971	2	41.738420277873	0.00113423898935721	0.0303627379411093	40.3121929171971	0.0014055971249308	NC
GCA_027663725	GUT_GENOME001215	0.0138120217812012	0.00715461681882339	5071162	4768110	5943536	6179886	385.573326964901	310.926554563729	489.830641940598	0.00129138047117169	0.0320415697220577	40.5196168525867	2	41.4022977170751	0.00106188047996512	0.0318585018995295	40.5196168525867	0.00129138047117169	NC
GCA_027663725	GUT_GENOME239778	0.0147035909707878	0.00850029330310303	4800596	4548196	5943536	5700304	256.632743073119	218.010548522673	311.262534656413	0.00154426129388576	0.0316259053775122	43.4776536648021	2	39.53621618243	0.00166678727106701	0.0345998923259127	43.4776536648021	0.00154426129388576	NC
bf_0095_0063_a1_final	GCA_027680785	0.0288185430412899	0.0185842334609526	4181752	3878987	6052076	5624952	75.01593992665	67.3141067578595	85.796364908767	0.00260925231840881	0.0420945532441508	66.3802052459249	2	60.1360967267422	0.00298904989049879	0.0459411315045243	66.3802052459249	0.00260925231840881	NC
bf_0095_0063_a1_final	OP41wA13	0.0111772678603456	0.00525048405403601	4806094	4493300	6052076	5807607	482.498982312352	405.625725808833	570.626528478249	0.00107818371421042	0.0294690287724039	35.5658887816361	2	35.1539494084472	0.000959546847670982	0.030016306013285	35.5658887816361	0.00107818371421042	NC
bf_0095_0063_a1_final	GCA_027664105	0.0112278449407515	0.00542203142028013	4882237	4566923	6052076	5689189	478.346183839031	391.267158224423	589.878393225644	0.00105981440663538	0.0291055456170909	36.4276270433469	2	35.7794030278819	0.000951033558759857	0.0296544972893341	36.4276270433469	0.00105981440663538	NC
bf_0095_0063_a1_final	GUT_GENOME001153	0.0136794486417325	0.00800074573304011	5042674	4784554	6052076	6031112	334.126842600265	285.991036938693	390.349688037944	0.00132017931907283	0.0304659582296633	42.3381680989604	2	42.7302028065652	0.00110968345224091	0.0305254524088197	42.3381680989604	0.00132017931907283	NC
bf_0095_0063_a1_final	GUT_GENOME096133	0.0120891003939335	0.00550454362625264	4965051	4636715	6052076	6052596	409.052330981063	340.022532276383	480.946627090386	0.0012540077231671	0.0315191500962701	35.7940310182989	2	36.8804327024768	0.00102899452662499	0.0310210277500456	35.7940310182989	0.0012540077231671	NC
bf_0095_0063_a1_final	GUT_GENOME001215	0.0133001124892947	0.00763499989849554	5095596	4827374	6052076	6179886	349.562458398847	293.937394651024	399.927659738034	0.00125573044112608	0.0304328837685029	41.2088029724292	2	41.3198158852914	0.00107360639561153	0.0306595240618301	41.2088029724292	0.00125573044112608	NC
bf_0095_0063_a1_final	GUT_GENOME239778	0.0116640392222105	0.00541565314713011	4850721	4524662	6052076	5700304	479.695281420945	394.525045798898	577.230819836851	0.0010903939871924	0.0305975632689221	35.7919093265263	2	35.8117860530331	0.000956055252168445	0.0308348311497445	35.7919093265263	0.0010903939871924	NC
GCA_027680785	OP41wA13	0.0297614534930366	0.0181902305489859	4075809	3754213	5624952	5807607	82.1805057878831	71.1321704981376	105.204233860466	0.00256469781220145	0.0441396651519235	65.3470144165873	2	59.7192569142801	0.00291184354819051	0.0478692302072014	65.3470144165873	0.00256469781220145	NC
GCA_027680785	GCA_027664105	0.0294997973581194	0.0181501130888386	4073689	3756781	5624952	5689189	81.6162246879256	70.7196157959984	97.0888146099436	0.00265175401534421	0.0442306891620781	64.5245944518035	2	59.0534651034313	0.00295709531376475	0.0478903087741225	64.5245944518035	0.00265175401534421	NC
GCA_027680785	GUT_GENOME001153	0.0272493009354724	0.0168832124970916	4203117	3898251	5624952	6031112	113.08627804579	96.9154031737446	136.23762447881	0.00220301582228379	0.0426232168801171	61.6471489719658	2	59.7437056779782	0.00209671031241698	0.0442033209411377	61.6471489719658	0.00220301582228379	NC
GCA_027680785	GUT_GENOME096133	0.0303518253273834	0.0185681290610414	4108715	3774586	5624952	6052596	74.3302230172776	63.7423356619283	85.7994789008051	0.0027359790369974	0.0446174933100815	65.9591021520465	2	60.6395150688933	0.00300813309830831	0.0480981935187863	65.9591021520465	0.0027359790369974	NC
GCA_027680785	GUT_GENOME001215	0.0285502640000897	0.0175775401829368	4192991	3870735	5624952	6179886	85.4097149067819	73.8023929459933	96.9180004642552	0.00264203024181535	0.043505480708988	63.3864777359309	2	57.8666762085376	0.00293627742392058	0.0472046153876592	63.3864777359309	0.00264203024181535	NC
GCA_027680785	GUT_GENOME239778	0.0299823784970936	0.0183302520008609	4066055	3740265	5624952	5700304	81.0866963319151	71.8264913275868	94.1076063276228	0.00264533549391468	0.0446664404360893	65.0195365903421	2	59.4676703196684	0.00295162954421303	0.048397838406352	65.0195365903421	0.00264533549391468	NC
OP41wA13	GCA_027664105	0.00308315997226223	0.000313286123285844	5342895	4835835	5807607	5689189	2424.51294220101	1542.09408973415	3204.44096141645	0.000187069624758872	0.0311883622978222	9.38069117056564	2	9.84378363706137	0.000153526712485223	0.0298958697713534	9.38069117056564	0.000187069624758872	NC
OP41wA13	GUT_GENOME001153	0.0156120194923618	0.00902161265752084	4765559	4518926	5807607	6031112	306.310559563181	253.352586657918	376.338944711443	0.00138109697668636	0.0332612199024756	44.5885321332434	2	45.3726926426915	0.00113458583064403	0.0330309320407125	44.5885321332434	0.00138109697668636	NC
OP41wA13	GUT_GENOME096133	0.0106727278787715	0.00476655714989964	5040136	4693954	5807607	6052596	599.209709013064	465.955511096925	811.318636050458	0.000990926753422225	0.0289976608441039	34.6342521913904	2	33.9160977933005	0.000904867721690141	0.029699946380084	34.6342521913904	0.000990926753422225	NC
OP41wA13	GUT_GENOME001215	0.0131106275544615	0.0069131608945446	4926919	4646789	5807607	6179886	384.791523049507	312.977452775798	463.791111080236	0.00124783595907682	0.0312943347087771	39.5626200910014	2	39.6782379212343	0.00105648757340703	0.0314315964197725	39.5626200910014	0.00124783595907682	NC
OP41wA13	GUT_GENOME239778	0.00351391849994372	0.000330438056623949	5303481	4796663	5807607	5700304	2442.69161951462	1572.64216678958	3376.77289048239	0.000191159248069035	0.0345595175618386	9.61878631282509	2	10.3139055737334	0.000154342729174788	0.0326777164494005	9.61878631282509	0.000191159248069035	NC
GCA_027664105	GUT_GENOME001153	0.0151234492249188	0.00871518983077151	4854911	4600703	5689189	6031112	330.351565550971	260.339862824721	417.431491369478	0.00136127219878162	0.0329338686938972	43.7510589963174	2	44.5642768850433	0.00111555828084075	0.0325422239519579	43.7510589963174	0.00136127219878162	NC
GCA_027664105	GUT_GENOME096133	0.0103769642260114	0.0049051899531936	5024880	4698289	5689189	6052596	599.440018806874	462.564866479202	783.315668940783	0.000960097605286289	0.0279523567272602	34.749058414003	2	34.0160630579524	0.000899577677224857	0.0287284832847223	34.749058414003	0.000960097605286289	NC
GCA_027664105	GUT_GENOME001215	0.0135013078572288	0.0072049164786634	4917968	4636001	5689189	6179886	390.553229117811	331.58417605122	472.441193605427	0.00122861209636867	0.0314925780474686	40.6374841046581	2	40.5822596882277	0.00105514101862005	0.0317092625104321	40.6374841046581	0.00122861209636867	NC
GCA_027664105	GUT_GENOME239778	0.000528657411978721	5.62455513851193e-05	5549908	5511547	5689189	5700304	2464.0492172579	437.618827907414	6156.0057417299	2.00000000000001e-08	0.00370814632670541	0.0999999999999943	2	2.78068120382051	0	0.0189122325360658	0.0999999999999943	2.00000000000001e-08	NC
GUT_GENOME001153	GUT_GENOME096133	0.0135592576315171	0.00692134319271187	5158247	4843713	6031112	6052596	424.323731214538	346.441706461751	541.46868693054	0.00124723403026733	0.0324527290904326	39.0363009537368	2	40.0519651755764	0.00103642009250586	0.0322992237604696	39.0363009537368	0.00124723403026733	NC
GUT_GENOME001153	GUT_GENOME001215	0.0135323480569612	0.00815805193486819	5103475	4856429	6031112	6179886	310.512959802495	259.686795372926	371.413786874743	0.00135523586361104	0.029396439587841	43.2414413416967	2	43.4861000872113	0.00113928528080743	0.0296322416298044	43.2414413416967	0.00135523586361104	NC
GUT_GENOME001153	GUT_GENOME239778	0.0153247158921878	0.00872423229901368	4840416	4577824	6031112	5700304	330.364882973977	272.441355756715	390.206446152328	0.00137662228193983	0.0331952572257445	43.6173129298005	2	44.6792023969418	0.00111861051452061	0.0329066646589936	43.6173129298005	0.00137662228193983	NC
GUT_GENOME096133	GUT_GENOME001215	0.0124486538641079	0.00655385216315606	5152043	4859127	6052596	6179886	364.156896113642	284.488533114889	448.937256622965	0.00129993636987949	0.0307087092072259	38.4183163953232	2	39.0304983401603	0.00108940966694273	0.0301916670445131	38.4183163953232	0.00129993636987949	NC
GUT_GENOME096133	GUT_GENOME239778	0.0105779208360766	0.00495609092334918	5009302	4679898	6052596	5700304	601.300758115401	473.431508634698	800.529564477868	0.000975315563695326	0.0283978033774793	35.1211349386941	2	34.2524558741315	0.000902122748944812	0.0291387863875261	35.1211349386941	0.000975315563695326	NC
GUT_GENOME001215	GUT_GENOME239778	0.0137048473187686	0.00712034224504261	4898048	4609329	6179886	5700304	389.225472485758	326.062481878072	470.734847009132	0.00126597586829884	0.0325070145929109	39.8059443243989	2	40.5290886442997	0.0010565351005203	0.0322619359477299	39.8059443243989	0.00126597586829884	NC
GUT_GENOME001255	GCA_027682365	0.00702483985485809	0.00322210969136763	5300192	4984312	6486514	6259603	152.149381416448	126.714539862438	183.054181965474	0.00160511975957138	0.0255298101405352	22.9082808458793	2	26.3490116525923	0.00124213735763959	0.0231721515983294	22.9082808458793	0.00160511975957138	NC
