Strain 1	Strain 2	Initial divergence raw	Initial divergence	Alignment size raw	Alignment size	Genome 1 size	Genome 2 size	Observed SSD	SSD 95 CI low	SSD 95 CI high	mu_div	mnb_div	sim_fr	nb_size	hmm_fr	hmm_mu	hmm_mnb
GCA_027680565	GUT_GENOME001792	0.02750354030645529	0.02085431485387071	4713575	4494034	6273636	6518403	13.477405363797416	9.183590299679619	35.755030322982975	0.013261936687079227	0.03402870661569305	68.65100443175602	2.0	48.757068740517546	0.012379021905665704	0.0433993378615668
GCA_027680565	GMC_5893AJ_0218_015_A6_final	0.044329419509526936	0.03634741753226945	4338383	4114185	6273636	5849934	5.740554791696732	5.125618911204722	6.530777670500618	0.025283838906568275	0.047803845952171985	84.51136508444401	2.0	56.972414667604234	0.024859400953756574	0.05902482087947306
GCA_027680565	GCA_027663725	0.048581990018106806	0.03883506463870782	4298383	4031640	6273636	5943536	5.286555541355275	4.745591269188171	5.988502120840314	0.02865850109404721	0.0528804984195144	82.24372023890768	2.0	55.86801475293488	0.027859366936791308	0.06495380898829056
GCA_027680565	bf_0095_0063_a1_final	0.046808451176569225	0.03747013014655564	4293840	4040445	6273636	6052076	5.860966590709348	5.231137334387239	6.754833469911832	0.026776647220593888	0.050909165621339694	82.95727759462478	2.0	57.918889328891886	0.026766952670908107	0.0613624859978966
GCA_027680565	GCA_027680785	0.05623547108767296	0.04660289187661043	3896971	3666339	6273636	5624952	4.996569583959628	3.622509109882813	9.90385642856632	0.03494331585055007	0.06278124730238896	76.46219310616203	2.0	55.01982777428422	0.0346369939227932	0.0738928882261322
GCA_027680565	OP41wA13	0.046519794581352754	0.0376056379287146	4271472	4028146	6273636	5807607	5.783123546795382	5.1165296224100745	6.679878841682214	0.027279505109364884	0.05041559512026832	83.1315866771047	2.0	57.7677348350915	0.026812175986246974	0.06092329352820493
GCA_027680565	GCA_027664105	0.046220427806249346	0.03753644698734708	4322050	4082299	6273636	5689189	5.807624583191629	4.788801616867587	6.813034232783764	0.027839307784119628	0.049825748012369935	83.60824190263388	2.0	55.073939506144264	0.027686138154841722	0.06134084224036609
GCA_027680565	GUT_GENOME001153	0.047343025362589414	0.03840270966720072	4351961	4103825	6273636	6031112	5.279970097514852	4.553022553341549	6.325434939411739	0.02815830619790622	0.051639543531694934	81.67867546973127	2.0	54.94880546075085	0.0277287011529405	0.06342929278604771
GCA_027680565	GUT_GENOME096133	0.04609180604214313	0.037581804338027706	4491883	4248705	6273636	6052596	6.219011471748017	5.272831839287592	7.581595766094859	0.026731904635688274	0.04969549987218917	84.32666797033016	2.0	58.07345884501052	0.02673647033830531	0.060061569797618175
GCA_027680565	GUT_GENOME000831	0.027663536489931456	0.02107554151324129	4662889	4446244	6273636	6605530	9.340685242446568	8.283440451851828	10.402368359523834	0.013489785699291901	0.03563165568398403	64.0299678672055	2.0	42.83615225388518	0.013180209760030303	0.046985899257044286
GCA_027680565	GUT_GENOME001215	0.04593104150329108	0.03724307966889955	4440178	4195464	6273636	6179886	7.7320071555262455	5.350892404627905	15.163559211780324	0.027833477562097753	0.04917156443187922	84.77509181036523	2.0	55.393365996508415	0.027673871326125702	0.06062292225440037
GCA_027680565	GUT_GENOME239778	0.04613732490730778	0.03744558509691137	4322639	4082751	6273636	5700304	6.07899110491342	5.192021955184712	7.3350958725127064	0.02766857512684167	0.049654089190270076	83.9609798927354	2.0	55.16347733530787	0.027666532908252515	0.06115494966442454
GCA_027680565	GUT_GENOME001255	0.041996468457611395	0.03517508403657238	4507379	4302591	6273636	6486514	4.333085797207043	3.6440528554783627	5.213039705387521	0.025978687312336348	0.04694705888651525	76.3971012985153	2.0	49.168414161923465	0.02564176707609223	0.05890614915942212
GCA_027680565	GCA_027682365	0.041681031434532015	0.034821701212565566	4524960	4319519	6273636	6259603	4.6628763265377	4.052463050771224	5.356413816614455	0.026030295698500558	0.046201058169174976	77.61997502928074	2.0	52.87518926625479	0.026468632003563083	0.055245952567718706
GMC_3401SE_0218_027_E1_final	GUT_GENOME140069	0.020972484709211946	0.01384330723686412	4675364	4423076	5776522	5883199	77.75433179054279	68.45561614528619	88.88088688682033	0.003042147252481691	0.03518947483947225	55.83697166873382	2.0	50.15456363850292	0.0031533905579399194	0.03868013861364087
GMC_3401SE_0218_027_E1_final	GUT_GENOME001402	0.036818632602030915	0.025813995084211148	4061612	3768266	5776522	5652331	30.655421348536855	26.854607515675518	34.80323276423052	0.003590313326980102	0.04508902329280447	79.96814559192605	2.0	74.34432487009629	0.0037291226722980845	0.04820381414794909
GMC_3401SE_0218_027_E1_final	GUT_GENOME143484	0.020530020302545627	0.013614060470784754	4642275	4401332	5776522	5774847	81.25418124080262	72.82269185002764	92.76183550739276	0.0030307841986615255	0.035379393067052935	54.095208613660866	2.0	48.66795221217964	0.0031243651626443507	0.03888885094289989
GMC_3401SE_0218_027_E1_final	GUT_GENOME001390	0.018398925537231384	0.01277279331203046	4802400	4590930	5776522	5784588	90.84178919523494	76.54007346565282	105.69759652944545	0.0028214878125439736	0.03209084268893458	53.52692434969846	2.0	46.435972466650696	0.0030422458541518116	0.036105069804606336
GMC_3401SE_0218_027_E1_final	GCA_027693325	0.04536801421580132	0.036383205690821	4324765	4076881	5776522	6446767	4.876891747297525	4.478138147225271	5.281994838383506	0.02461107098961299	0.05064070831011449	79.75231882769162	2.0	55.826404708766496	0.02483821989528555	0.06158594647272746
GMC_3401SE_0218_027_E1_final	GCA_027670505	0.021163530697380244	0.014059266456595257	4692648	4437856	5776522	5907797	80.75932825815622	73.00070872404818	92.9908435734444	0.002992036113156827	0.035466893894785564	55.56337745991444	2.0	49.97762005243302	0.003114832332012456	0.03920570288159955
GMC_3401SE_0218_027_E1_final	GUT_GENOME001792	0.04822457909255208	0.038255009539260205	4205200	3940033	5776522	6518403	4.3972517769016815	3.988407843814497	4.923631859337021	0.02582270810976775	0.055323186415217065	75.86782606560135	2.0	52.78706071237438	0.02580442832312974	0.06824926778713442
GMC_3401SE_0218_027_E1_final	GMC_5893AJ_0218_015_A6_final	0.001241491238684297	5.0471410207381414e-05	5685904	5527882	5776522	5849934	4851.747176030321	1449.4642124191514	9896.281829067362	4.57063887345276e-05	0.10640385646526265	1.4660916414971013	2.0	1.678979771328056	3.656823894588806e-05	0.07171596531051762
GMC_3401SE_0218_027_E1_final	GCA_027663725	0.021559793182426824	0.014467923178634693	4622818	4372846	5776522	5943536	72.51941890323424	64.42313516938195	80.77020539674935	0.003061858272257109	0.035080324480641634	57.79562328647267	2.0	51.70168112680932	0.003195493437261981	0.03869433455526779
GMC_3401SE_0218_027_E1_final	bf_0095_0063_a1_final	0.01903746556980201	0.01299049053482696	4678669	4459031	5776522	6052076	92.95826694656093	75.70938246899848	145.07166612855443	0.002808429652855255	0.0329083798045555	53.861932655904226	2.0	47.158356047244936	0.003027146209240331	0.03697570203479186
GMC_3401SE_0218_027_E1_final	GCA_027680785	0.03623850351638003	0.025752520060922775	3994591	3716180	5776522	5624952	29.672167111779963	27.24791331618253	34.2595135291262	0.0037003265605476295	0.04428737338335834	80.22032428478116	2.0	70.74605936924868	0.004586578789694553	0.04933155288989964
GMC_3401SE_0218_027_E1_final	OP41wA13	0.018795294339732357	0.013055004219759237	4746454	4533434	5776522	5807607	85.80407460111711	76.19996000824247	97.14040749146511	0.0028146042500472677	0.03220126785747263	54.57200118084127	2.0	47.15259558955231	0.003056142589417557	0.03643759485485788
GMC_3401SE_0218_027_E1_final	GCA_027664105	0.01853358620937154	0.01309864857336739	4764917	4559478	5776522	5689189	86.4685343932798	77.82235669849663	96.41304231585677	0.002752350799667316	0.031666668890069846	55.260082192577734	2.0	52.856842989084804	0.00244427623669794	0.03288743262800282
GMC_3401SE_0218_027_E1_final	GUT_GENOME001153	0.020710059171597635	0.013891526856847646	4720170	4475246	5776522	6031112	78.04504998151599	68.42071225090541	87.26780805538743	0.0029868658322426424	0.03485434427259997	55.62123569522563	2.0	49.65619537002702	0.003122798156449351	0.03853793633182013
GMC_3401SE_0218_027_E1_final	GUT_GENOME096133	0.01826613945196604	0.012606854577088713	4821818	4608366	5776522	6052596	90.28655276104863	79.31825112712535	104.44842437826048	0.0028216021524237215	0.03206263232024326	52.821155001265495	2.0	45.96652077412931	0.0030321701408884765	0.03616668263802171
GMC_3401SE_0218_027_E1_final	GUT_GENOME000831	0.04786391248746662	0.03823945205396248	4207763	3951338	5776522	6605530	4.069122288492791	3.7821177626144253	4.440700046498787	0.02599039052138095	0.055196845635658645	74.8699502188989	2.0	52.24455352579721	0.025788153310102705	0.06803715131670986
GMC_3401SE_0218_027_E1_final	GUT_GENOME001215	0.019504540577320668	0.013312141579078599	4776375	4552085	5776522	6179886	85.98694543800234	74.4561725486719	103.17836247311574	0.002905562603737948	0.03390155605093676	53.57478413635045	2.0	47.44055534033442	0.00306504113627769	0.03771821420688698
GMC_3401SE_0218_027_E1_final	GUT_GENOME239778	0.018751609339612292	0.013163903351334444	4749619	4539535	5776522	5700304	86.40960097242116	75.46766494917229	95.85292473610777	0.0027764265544589807	0.03202245776261542	54.75667987381901	2.0	47.28241413439468	0.0030383079012543785	0.03626558779559291
GMC_3401SE_0218_027_E1_final	GUT_GENOME001255	0.05539551774328715	0.047634225957034086	4080980	3880844	5776522	6486514	2.3206506045280406	2.144538458206013	2.5187044656028195	0.03395112674237976	0.0628383973965168	74.17339801333709	2.328236151341991	50.67584956066715	0.033816691097915026	0.07637026613665929
GMC_3401SE_0218_027_E1_final	GCA_027682365	0.054887669658699664	0.047131725759601645	3989038	3795575	5776522	6259603	2.420265802755732	2.2002696846200385	2.6387124943281965	0.03361447239537995	0.0623199044513654	74.02975008738392	2.2664859539735867	52.99892179233219	0.03290303822454495	0.07437752027294381
GUT_GENOME140069	GUT_GENOME001402	0.02757718065107847	0.017139788356367192	4205361	3897306	5883199	5652331	102.89161581738078	87.66300841576475	117.26626506594394	0.002318793564251701	0.042827103604160636	62.36339244204919	2.0	60.583429461641835	0.002151335042993005	0.04412203361781717
GUT_GENOME140069	GUT_GENOME143484	0.007756663667193673	0.0026330087349019935	5282039	4809327	5883199	5774847	1602.817957083132	1270.5862277179563	2026.7786538995213	0.0005163499090361259	0.024913527508270052	29.54619837910184	2.0	31.872147847986216	0.000337057728119145	0.023605143176349402
GUT_GENOME140069	GUT_GENOME001390	0.013790798440250763	0.0074286291391128636	4912841	4633964	5883199	5784588	314.35308342813136	244.2801718023306	370.79038534055707	0.001423310944162092	0.03184428077123098	40.62096679847664	2.0	42.09878051263259	0.001131625674654238	0.031191369839199894
GUT_GENOME140069	GCA_027693325	0.04836960244134136	0.038765642074116494	4365469	4093367	5883199	6446767	4.525739246043506	4.10652050919727	4.9394245716236105	0.027754630519498107	0.053701198142019964	79.49616566127014	2.0	54.627624841048906	0.027824319547540628	0.06543534777742747
GUT_GENOME140069	GCA_027670505	0.013178593376418876	0.007215389738738276	5116024	4828568	5883199	5907797	562.2467470039184	451.4276016909416	708.1731796913612	0.000994279263564659	0.030447630255348915	41.43380167943196	2.0	40.40390217200055	0.0009179241569348683	0.031262486532164235
GUT_GENOME140069	GUT_GENOME001792	0.04996553940041819	0.03973712158463504	4291858	4008393	5883199	6518403	3.8742237660559407	3.5031672919999064	4.265915494248555	0.028332665099497376	0.057095274490445484	75.18950661794838	2.0	53.70022955289622	0.027849247495844706	0.06901653449334332
GUT_GENOME140069	GMC_5893AJ_0218_015_A6_final	0.02090371283348268	0.013857350800582242	4681465	4431150	5883199	5849934	77.67636921803805	68.54667419833768	87.24643012568043	0.0030154814093187126	0.034890328019951414	56.045704596141796	2.0	50.11056392945273	0.0031472742066720833	0.038580457059283306
GUT_GENOME140069	GCA_027663725	0.011030144129080509	0.005411216360313101	5150522	4822206	5883199	5943536	737.0458749788925	557.2029523195522	889.9139826441632	0.0008402996521652814	0.02763316716207862	37.974145116474396	2.0	35.925120397700795	0.0008353133713178104	0.02920054219736596
GUT_GENOME140069	bf_0095_0063_a1_final	0.012821470050600421	0.007026278661151468	4968931	4697081	5883199	6052076	330.0635892300079	279.84363589070364	388.2707169020409	0.001284601284061455	0.029679983269451198	40.44054909005785	2.0	40.7860305958132	0.001083572703323007	0.029861015787372987
GUT_GENOME140069	GCA_027680785	0.027191065383584935	0.017099324437843927	4154269	3856936	5883199	5624952	93.46592553409623	83.29352372706676	105.36149047045292	0.002482062718137622	0.04188233667284972	62.82095121240248	2.0	56.50378610037681	0.002866900999141922	0.04591965601993361
GUT_GENOME140069	OP41wA13	0.014861426043314703	0.008490403358006151	4840989	4581290	5883199	5807607	276.51159729023004	232.34446046821134	322.37336187249787	0.001433713509917747	0.03188504700611894	44.15066202496282	2.0	45.08631109182756	0.0011542412100007055	0.03154409934043581
GUT_GENOME140069	GCA_027664105	0.015068698583772668	0.008379618858173945	4827756	4551639	5883199	5689189	286.54810768655733	237.00524384158985	359.8813844429717	0.00142445668644197	0.03264938334955058	43.79160245988752	2.0	44.723784662875374	0.0011390127806305455	0.0322627281653135
GUT_GENOME140069	GUT_GENOME001153	0.012849652504678203	0.006993861437741066	5029708	4746877	5883199	6031112	521.7754140450976	437.3525609897869	613.7558423864757	0.0009917690004765556	0.029793193925782925	41.27769961592643	2.0	39.92900890868597	0.0009280831554033609	0.030774151487988885
GUT_GENOME140069	GUT_GENOME096133	0.013557789329310661	0.007491084375957452	4965190	4693446	5883199	6052596	298.5625344832079	237.09792123095716	378.6578942171504	0.0014739838843634528	0.031013107363684518	40.524329295574866	2.0	42.26821775696228	0.001165477415865706	0.03048565417153958
GUT_GENOME140069	GUT_GENOME000831	0.049930564307871544	0.039830278684408735	4260777	3983000	5883199	6605530	3.4610271035285374	3.1377295545637924	3.747325286325641	0.02830894378237353	0.05785180837748229	73.0481345836172	2.0	52.851626230970574	0.02784400906171169	0.06961856455666357
GUT_GENOME140069	GUT_GENOME001215	0.012797328722868838	0.007250720373260659	4985181	4724634	5883199	6179886	416.6061403584567	314.14006175839035	522.9553427871575	0.0011896485473024232	0.029267542644864714	41.18552583434685	2.0	40.99714099413151	0.0010365370556132908	0.029723791188825784
GUT_GENOME140069	GUT_GENOME239778	0.015350771593067806	0.008409608223121597	4797153	4517214	5883199	5700304	283.13818824499907	238.21894233031995	328.2548489949903	0.0014491739046019478	0.033438004851090775	43.40799547682983	2.0	44.910086004691166	0.0011466363894409584	0.03277361993313686
GUT_GENOME140069	GUT_GENOME001255	0.05782935026369701	0.04940562649315237	4206722	3982765	5883199	6486514	2.315370002096062	2.138595278695212	2.5437054574073654	0.0343120995702218	0.06681652077951784	72.36126647480177	2.291725350585653	51.282752389557274	0.03388706410600485	0.08057696511258323
GUT_GENOME140069	GCA_027682365	0.056629263513025864	0.04860634895355373	4087445	3880419	5883199	6259603	2.3173059702733596	2.1319791875613943	2.5136156630970596	0.03427296790050767	0.0652639053871853	72.16161778387439	2.3002292316342574	50.52367551694604	0.033890595246926454	0.07889916121910033
GUT_GENOME001402	GUT_GENOME143484	0.027767068810866376	0.017383503854919265	4137239	3835878	5652331	5774847	98.3800312375047	84.04338206982283	113.64293130761702	0.0023496392794914735	0.04291264196998442	62.68368960567896	2.0	61.085994729589245	0.0021625869781313417	0.044076428493226176
GUT_GENOME001402	GUT_GENOME001390	0.028904018221097737	0.017596943582274163	4127523	3806286	5652331	5784588	84.48545616456505	74.2150602739087	95.47569013258676	0.002678747368085538	0.04416604345798945	63.23717862505648	2.0	58.03445936121747	0.002942399307059208	0.04767928750551749
GUT_GENOME001402	GCA_027693325	0.057209249199023995	0.04747484139017687	3869654	3635336	5652331	6446767	2.6882888022643945	2.43817756914176	3.0295385471969274	0.03465412370119025	0.06668841923744537	70.3816856880231	2.0	50.38836833602585	0.03383713236251779	0.08018393897348997
GUT_GENOME001402	GCA_027670505	0.02690888587454354	0.01640689110428348	4213924	3904396	5652331	5907797	114.31856450343015	98.84032092770143	132.89369893333742	0.0021953812654085907	0.04264574574667774	60.97652293170782	2.0	59.01970092570614	0.002084622067767247	0.044144993345743753
GUT_GENOME001402	GUT_GENOME001792	0.05704699374236922	0.04749792498526478	3869196	3640938	5652331	6518403	3.5079518222998547	2.9639851689961327	4.008365791508697	0.034802029664078735	0.06446156967272623	74.97441729709206	2.0	54.810314741808305	0.03460160746359618	0.07554749551929199
GUT_GENOME001402	GMC_5893AJ_0218_015_A6_final	0.037042097085313724	0.025936990585535943	4062324	3764739	5652331	5849934	30.164566517843667	26.77589979948202	33.794637484645094	0.0036652209032061516	0.04537720203312686	79.93936318560047	2.0	70.73422957600827	0.004557126030624367	0.05045213064467387
GUT_GENOME001402	GCA_027663725	0.026946026177820197	0.01635633729344536	4182472	3874217	5652331	5943536	114.08553795301319	99.74368132105374	135.95486531073243	0.0022885706081822096	0.04343191962240636	59.894334274121874	2.0	58.47592399947388	0.0021066605235120174	0.04456697067927971
GUT_GENOME001402	bf_0095_0063_a1_final	0.02867594158705958	0.018432482370569173	4197700	3898878	5652331	6052076	77.96556289794896	67.38849273575892	89.42648365269439	0.0024577794581238945	0.041752048132332464	66.74305573852962	2.0	60.04289033180438	0.0029230723358576525	0.045813866987027586
GUT_GENOME001402	GCA_027680785	0.010320419979830412	0.005736259940059676	4774515	4550526	5652331	5624952	209.1720773630229	159.98574178219073	280.9840945207868	0.0016284455478747296	0.024221059204477292	39.03349114908058	2.0	39.588570470923415	0.0012889936888827677	0.024098912198029402
GUT_GENOME001402	OP41wA13	0.029752808399307117	0.01822906780054247	4117292	3793008	5652331	5807607	85.35960993431611	71.38598906404445	103.21537546107407	0.0024539321226372656	0.04387498613369831	65.76072155570117	2.0	59.82363015778541	0.0028671544322166603	0.04781064598609187
GUT_GENOME001402	GCA_027664105	0.02980796242841048	0.018280743981913195	4086492	3764070	5652331	5689189	80.78963251801166	71.06098358571273	94.32722664370988	0.00262542850465484	0.04458876195650955	64.77781156052305	2.0	59.39224828970395	0.002929507850878418	0.048181345886398594
GUT_GENOME001402	GUT_GENOME001153	0.027234838041826716	0.016700745801174845	4200282	3891922	5652331	6031112	115.35481472178728	98.98017158027668	135.0924091879329	0.0021957504083212663	0.04303030426616393	61.36599468878327	2.0	59.34132663388382	0.0020817617430011616	0.04446656761086245
GUT_GENOME001402	GUT_GENOME096133	0.03074664166536654	0.018801540994545243	4114986	3779637	5652331	6052596	76.63153934696531	65.21040203310218	91.4788152519682	0.0027089719118703628	0.04504732484522006	66.16955510200606	2.0	60.92536551573268	0.0029989735933562815	0.048502133557224186
GUT_GENOME001402	GUT_GENOME000831	0.0578390769824587	0.0481140405296214	3834380	3602649	5652331	6605530	2.7884423777079275	2.4787393761389844	3.163514124096445	0.03486359955436534	0.06670931746791249	72.12278796628594	2.0	53.959227327863935	0.034640868013258046	0.07763398141940576
GUT_GENOME001402	GUT_GENOME001215	0.029325220889908337	0.018208455203869746	4183532	3861338	5652331	6179886	77.23199032103285	68.97389894042641	91.65306758925993	0.0027840780686376188	0.0442733667887439	63.95485502433682	2.0	58.86290823889446	0.0030079042194581487	0.04767275428619853
GUT_GENOME001402	GUT_GENOME239778	0.03041471066521269	0.018460182863019148	4084438	3749692	5652331	5700304	78.65507751226052	69.16681480031197	89.70901110322123	0.00269048636607688	0.04535446871048503	64.91888981184925	2.0	59.84694502265213	0.0029562406611165957	0.0488371813838396
GUT_GENOME001402	GUT_GENOME001255	0.0634219811160887	0.054340767209112774	3682288	3476966	5652331	6486514	2.1631047846610993	1.9900079381584856	2.386578644350945	0.03611406841121384	0.07321873114275813	73.59239327209669	2.3692350670486824	54.29529927879718	0.03593886514306632	0.08655443265959724
GUT_GENOME001402	GCA_027682365	0.06334028260617551	0.05414940398784431	3683359	3474258	5652331	6259603	2.178027914147016	2.0199763809899873	2.3854391078839696	0.03572165030703996	0.07308373716072968	73.93981349037735	2.411782815653224	52.43519939170932	0.03522957443418306	0.08884924128644907
GUT_GENOME143484	GUT_GENOME001390	0.013235224161111914	0.007149037079969774	4792892	4527323	5774847	5784588	343.2798747156835	284.08901871956687	430.35288906294295	0.0013579142429376773	0.031140537609094097	40.14080010992557	2.0	40.896712194409375	0.0011037356118919592	0.030749679175318526
GUT_GENOME143484	GCA_027693325	0.04802676854184004	0.038679752089969203	4333146	4070993	5774847	6446767	4.39387749030458	3.9833855426492764	4.873530326215215	0.027466983409813996	0.05337650341380858	79.31115480893823	2.0	54.30958866164997	0.027767959987872202	0.06504898971593351
GUT_GENOME143484	GCA_027670505	0.012965437832049015	0.007171853536224155	4919078	4646637	5774847	5907797	560.8606146507353	463.1794661328759	665.6952314798302	0.0009695895564734427	0.03045803644162853	40.6127225541968	2.0	39.51587487164889	0.0009094026288366033	0.03140493436772879
GUT_GENOME143484	GUT_GENOME001792	0.05018630365286282	0.04090377627275677	4209794	3963326	5774847	6518403	3.7494073593966712	3.418818570156166	4.103744156501775	0.02829303671820663	0.05778618442287315	74.22738000975659	2.0	53.506302196562004	0.027822674195771006	0.06961201742241632
GUT_GENOME143484	GMC_5893AJ_0218_015_A6_final	0.020530981067125646	0.013672542416262286	4648000	4407154	5774847	5849934	81.24394171054846	70.82851567314779	92.17537691257346	0.003013461068411696	0.03507566957683029	53.46748344765725	2.0	48.698636769563485	0.003125503355704753	0.03885555897008949
GUT_GENOME143484	GCA_027663725	0.010187173374173073	0.005170176395983336	5066960	4760766	5774847	5943536	687.7621802162647	540.4228841034474	899.146151907201	0.0008578740701000832	0.026136181384628428	36.54752008367131	2.0	34.91971062267447	0.000851562026084413	0.027548367324653843
GUT_GENOME143484	bf_0095_0063_a1_final	0.012237387860749495	0.006590230268530368	4935939	4659473	5774847	6052076	373.6226694295832	314.8869823295956	451.20942074666175	0.0012099049297584188	0.029232538021600498	39.42839774991348	2.0	39.20466058763931	0.0010429130905759403	0.029598400794373272
GUT_GENOME143484	GCA_027680785	0.02741839647934611	0.017384245439814285	4140140	3845896	5774847	5624952	97.49578399791609	80.18465796108593	123.28197439884201	0.0023596877984232325	0.04195736007970701	63.283146107125035	2.0	61.28841321994588	0.002193528255374992	0.04334565102974482
GUT_GENOME143484	OP41wA13	0.013890004587004913	0.007521779178550422	4767817	4505450	5774847	5807607	272.6836283527729	234.631461209779	313.96786559278746	0.001502990553217953	0.03203197632196186	40.91384060142334	2.0	42.453166628207015	0.001183362496354773	0.031115653203920585
GUT_GENOME143484	GCA_027664105	0.013940702397882681	0.00752564495436577	4837059	4565323	5774847	5689189	286.2724347926412	238.27496567267994	338.3781849179014	0.0014682478510522061	0.03197683897934984	40.87623229013829	2.0	42.53073209060926	0.0011581693232110425	0.031211687450235188
GUT_GENOME143484	GUT_GENOME001153	0.012626274276262834	0.006417987300023265	4985477	4676544	5774847	6031112	612.1799066440409	455.28745003688175	761.1366273946946	0.0009497860420250193	0.03075933986771627	38.58625949062071	2.0	37.93120743096167	0.00088789049242862	0.03182779818403694
GUT_GENOME143484	GUT_GENOME096133	0.012665584557945867	0.006595107398182169	4926184	4639045	5774847	6052596	322.298711208076	269.6453302477774	378.0606340785324	0.0014156262608642153	0.03104931099418862	38.35604257815378	2.0	39.64570326379371	0.0011371863015543237	0.030215311545786317
GUT_GENOME143484	GUT_GENOME000831	0.04985968077168353	0.040835993570747756	4222871	3983667	5774847	6605530	3.542532935919047	3.291020488948681	3.9314162634126064	0.028509172721336497	0.05763109342946029	73.27498851201193	2.0	52.92696502800839	0.027839388145312848	0.0694271719765063
GUT_GENOME143484	GUT_GENOME001215	0.01151297958321696	0.005828015669114796	4962486	4665739	5774847	6179886	432.53828146047596	350.2485587512609	562.7387267837644	0.001193276729766712	0.029389325712382727	36.633171906272736	2.0	36.811077183541435	0.0010219287753378324	0.02951564001607829
GUT_GENOME143484	GUT_GENOME239778	0.014235953417377796	0.0076008449198708495	4819909	4542916	5774847	5700304	284.2788035828593	242.52786522744904	334.3638441083593	0.001489401822861537	0.032635095397750696	40.78295212659925	2.0	42.852251504461506	0.0011587719457508163	0.031639550629523096
GUT_GENOME143484	GUT_GENOME001255	0.05785036760790818	0.0494993998327365	4122463	3906411	5774847	6486514	2.2642308601568955	2.0860641054657076	2.4464602471386896	0.03466906464257992	0.06640869469526696	73.03920998262593	2.3247321485531214	51.59345391903531	0.03398529242648314	0.08023654447553875
GUT_GENOME143484	GCA_027682365	0.056599570185806594	0.0485625961146157	4026391	3823560	5774847	6259603	2.256847539762761	2.0804360598867793	2.4567876968898172	0.034601654873635014	0.06511013657697888	72.12142852298015	2.3175329708317887	50.56329106062676	0.03396020729933522	0.07872811241034107
GUT_GENOME001390	GCA_027693325	0.04678928709066574	0.037996303613536425	4322934	4079660	5784588	6446767	4.528226892902801	3.8820263929433154	5.9139769185911355	0.027445019262981096	0.05168354586320764	79.84387616577094	2.0	53.88477556686719	0.02769760674326154	0.06313157631923925
GUT_GENOME001390	GCA_027670505	0.013798377010213336	0.007303034060196167	5061030	4766649	5784588	5907797	410.70993221943576	333.83943740978225	534.8835325639465	0.001249434119391988	0.03221700084507932	40.34697445941901	2.0	41.015987826327546	0.0010403229859448809	0.03214022055684806
GUT_GENOME001390	GUT_GENOME001792	0.0483421575673187	0.03883556354515092	4274592	4012997	5784588	6518403	4.522762004354307	3.8676337495472564	5.5240849064007875	0.027781316624799178	0.05475623374674138	76.18861514076629	2.0	53.157137341616654	0.027697337529344414	0.06653045780902922
GUT_GENOME001390	GMC_5893AJ_0218_015_A6_final	0.018583384983970924	0.012806998383644227	4795036	4578200	5784588	5849934	88.13915200840292	76.55563630894817	104.56467892359281	0.002827503882322897	0.03218045748744187	53.76147537021156	2.0	46.68550927181327	0.0030560065728986326	0.03631541474984922
GUT_GENOME001390	GCA_027663725	0.014074473132594243	0.007480341124959758	4917129	4634548	5784588	5943536	332.1144496709303	286.40883856569235	394.8728672025835	0.0014110278442636343	0.03288645755269943	40.25797392989481	2.0	41.8493958748627	0.0011188260808732268	0.03207840387310974
GUT_GENOME001390	bf_0095_0063_a1_final	0.01218131160067866	0.005815955043431831	4941504	4618502	5784588	6052076	480.36033334808036	384.6331308019429	588.4387126796825	0.001089595637332136	0.030583978785223905	37.75246088439081	2.0	37.39424361413594	0.0009578416475381886	0.030971305711274856
GUT_GENOME001390	GCA_027680785	0.028711958100532214	0.017544361786206393	4013798	3703469	5784588	5624952	84.1574608725599	74.23716061669333	98.10758084371908	0.002700688040998322	0.0440489984666048	62.83514146555014	2.0	57.76069377125983	0.002955634218288965	0.04753435421606142
GUT_GENOME001390	OP41wA13	0.011248766981333303	0.005026845808308385	4894492	4560116	5784588	5807607	601.2026529685493	464.55700674324487	858.102321777218	0.00103159095707479	0.030307037637056538	34.93788762370349	2.0	34.776389328810374	0.0009215947364299552	0.03060571073215356
GUT_GENOME001390	GCA_027664105	0.010397473758546528	0.0048551798174986584	4984480	4657500	5784588	5689189	594.7802516643553	461.64907952512937	741.3361334307789	0.0009853649752110288	0.027878601302697533	34.834560597267185	2.0	33.86742382438222	0.000911234165212901	0.02890440273929925
GUT_GENOME001390	GUT_GENOME001153	0.013632617700106719	0.007328928269200368	5018772	4731524	5784588	6031112	422.4316174282145	351.2030699871924	518.661638074113	0.0011985825938655716	0.03179602246022022	40.42489061442701	2.0	40.86311866636109	0.00102722922423683	0.03187751441160747
GUT_GENOME001390	GUT_GENOME096133	0.0070369276806407245	0.0021070112723448565	5327467	4835285	5784588	6052596	1584.9890210498327	1243.813966626496	1944.6082317024573	0.0005332751104800838	0.02602923388943551	25.39737092510603	2.0	28.585106682561882	0.0003354933687350876	0.02377872599576939
GUT_GENOME001390	GUT_GENOME000831	0.04839955989045806	0.03911479715876907	4243489	3989820	5784588	6605530	3.6553595829186794	3.271570335119788	4.050237738634221	0.027982472687428504	0.05557083611490164	73.99965426437467	2.0	52.29755689384922	0.027738215238657233	0.06724745798426375
